Time,CORE_ZN ZN PSZ-AC-1:DesPer 1:Des Heat Mass Flow [kg/s],CORE_ZN ZN PSZ-AC-1:DesPer 1:Des Heat Cap [W],CORE_ZN ZN PSZ-AC-1:DesPer 1:Des Cool Mass Flow [kg/s],CORE_ZN ZN PSZ-AC-1:DesPer 1:Des Sens Cool Cap [W],CORE_ZN ZN PSZ-AC-1:DesPer 1:Des Tot Cool Cap [W],CORE_ZN ZN PSZ-AC-1:DesPer 2:Des Heat Mass Flow [kg/s],CORE_ZN ZN PSZ-AC-1:DesPer 2:Des Heat Cap [W],CORE_ZN ZN PSZ-AC-1:DesPer 2:Des Cool Mass Flow [kg/s],CORE_ZN ZN PSZ-AC-1:DesPer 2:Des Sens Cool Cap [W],CORE_ZN ZN PSZ-AC-1:DesPer 2:Des Tot Cool Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 1:Des Heat Mass Flow [kg/s],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 1:Des Heat Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 1:Des Cool Mass Flow [kg/s],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 1:Des Sens Cool Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 1:Des Tot Cool Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 2:Des Heat Mass Flow [kg/s],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 2:Des Heat Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 2:Des Cool Mass Flow [kg/s],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 2:Des Sens Cool Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 2:Des Tot Cool Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 1:Des Heat Mass Flow [kg/s],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 1:Des Heat Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 1:Des Cool Mass Flow [kg/s],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 1:Des Sens Cool Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 1:Des Tot Cool Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 2:Des Heat Mass Flow [kg/s],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 2:Des Heat Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 2:Des Cool Mass Flow [kg/s],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 2:Des Sens Cool Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 2:Des Tot Cool Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 1:Des Heat Mass Flow [kg/s],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 1:Des Heat Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 1:Des Cool Mass Flow [kg/s],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 1:Des Sens Cool Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 1:Des Tot Cool Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 2:Des Heat Mass Flow [kg/s],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 2:Des Heat Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 2:Des Cool Mass Flow [kg/s],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 2:Des Sens Cool Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 2:Des Tot Cool Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 1:Des Heat Mass Flow [kg/s],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 1:Des Heat Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 1:Des Cool Mass Flow [kg/s],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 1:Des Sens Cool Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 1:Des Tot Cool Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 2:Des Heat Mass Flow [kg/s],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 2:Des Heat Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 2:Des Cool Mass Flow [kg/s],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 2:Des Sens Cool Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 2:Des Tot Cool Cap [W]
00:03:00,7.586148E-02,2.085189E+03,3.438281E-01,3.744286E+03,5.159697E+03,7.586148E-02,5.054053E+03,7.586148E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.580709E+03,2.270207E-01,2.462944E+03,3.656249E+03,1.688811E-01,7.064631E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,9.376967E+02,1.444392E-01,1.570106E+03,2.297309E+03,1.000287E-01,4.186374E+03,3.411443E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.580709E+03,2.219251E-01,2.406048E+03,3.600028E+03,1.690013E-01,7.068125E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,9.376967E+02,1.647401E-01,1.796774E+03,2.540490E+03,1.009143E-01,4.212085E+03,3.411443E-02,0.000000E+00,0.000000E+00
00:06:00,7.586148E-02,2.087316E+03,3.436537E-01,3.740212E+03,5.155476E+03,7.586148E-02,5.054053E+03,7.586148E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.582321E+03,2.265406E-01,2.455971E+03,3.648763E+03,1.688683E-01,7.064260E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,9.386531E+02,1.441040E-01,1.565408E+03,2.292273E+03,1.000217E-01,4.186172E+03,3.411443E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.582321E+03,2.214540E-01,2.399176E+03,3.592624E+03,1.689886E-01,7.067758E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,9.386531E+02,1.642382E-01,1.790214E+03,2.533532E+03,1.009074E-01,4.211884E+03,3.411443E-02,0.000000E+00,0.000000E+00
00:09:00,7.586148E-02,2.089443E+03,3.434799E-01,3.736145E+03,5.151260E+03,7.586148E-02,5.054053E+03,7.586148E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.583933E+03,2.260646E-01,2.449044E+03,3.641326E+03,1.688556E-01,7.063890E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,9.396095E+02,1.437713E-01,1.560737E+03,2.287267E+03,1.000148E-01,4.185970E+03,3.411443E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.583933E+03,2.209868E-01,2.392347E+03,3.585268E+03,1.689760E-01,7.067392E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,9.396095E+02,1.637400E-01,1.783695E+03,2.526616E+03,1.009005E-01,4.211683E+03,3.411443E-02,0.000000E+00,0.000000E+00
00:12:00,7.586148E-02,2.091570E+03,3.433068E-01,3.732085E+03,5.147053E+03,7.586148E-02,5.054053E+03,7.586148E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.585545E+03,2.255927E-01,2.442163E+03,3.633942E+03,1.688428E-01,7.063520E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,9.405659E+02,1.434412E-01,1.556095E+03,2.282293E+03,1.000078E-01,4.185768E+03,3.411443E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.585545E+03,2.205237E-01,2.385564E+03,3.577963E+03,1.689635E-01,7.067027E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,9.405659E+02,1.632459E-01,1.777222E+03,2.519746E+03,1.008936E-01,4.211483E+03,3.411443E-02,0.000000E+00,0.000000E+00
00:15:00,7.586148E-02,2.093697E+03,3.431343E-01,3.728032E+03,5.142851E+03,7.586148E-02,5.054053E+03,7.586148E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.587158E+03,2.251251E-01,2.435330E+03,3.626610E+03,1.688302E-01,7.063152E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,9.415223E+02,1.431137E-01,1.551482E+03,2.277350E+03,1.000009E-01,4.185567E+03,3.411443E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.587158E+03,2.200646E-01,2.378825E+03,3.570707E+03,1.689509E-01,7.066663E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,9.415223E+02,1.627561E-01,1.770797E+03,2.512927E+03,1.008867E-01,4.211283E+03,3.411443E-02,0.000000E+00,0.000000E+00
00:18:00,7.586148E-02,2.095823E+03,3.429624E-01,3.723986E+03,5.138657E+03,7.586148E-02,5.054053E+03,7.586148E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.588770E+03,2.246618E-01,2.428545E+03,3.619331E+03,1.688175E-01,7.062785E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,9.424788E+02,1.427889E-01,1.546898E+03,2.272440E+03,9.999400E-02,4.185367E+03,3.411443E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.588770E+03,2.196096E-01,2.372133E+03,3.563503E+03,1.689384E-01,7.066299E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,9.424788E+02,1.622708E-01,1.764421E+03,2.506159E+03,1.008798E-01,4.211084E+03,3.411443E-02,0.000000E+00,0.000000E+00
00:21:00,7.586148E-02,2.097950E+03,3.428039E-01,3.720090E+03,5.134636E+03,7.586148E-02,5.054053E+03,7.586148E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.590382E+03,2.242061E-01,2.421844E+03,3.612153E+03,1.688178E-01,7.062794E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,9.434352E+02,1.424681E-01,1.542361E+03,2.267583E+03,9.999419E-02,4.185372E+03,3.411443E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.590382E+03,2.191629E-01,2.365533E+03,3.556411E+03,1.689387E-01,7.066309E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,9.434352E+02,1.617917E-01,1.758116E+03,2.499470E+03,1.008800E-01,4.211089E+03,3.411443E-02,0.000000E+00,0.000000E+00
00:24:00,7.586148E-02,2.100077E+03,3.426460E-01,3.716199E+03,5.130619E+03,7.586148E-02,5.054053E+03,7.586148E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.591994E+03,2.237520E-01,2.415162E+03,3.604992E+03,1.688181E-01,7.062803E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,9.443916E+02,1.421488E-01,1.537838E+03,2.262741E+03,9.999437E-02,4.185377E+03,3.411443E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.591994E+03,2.187181E-01,2.358954E+03,3.549337E+03,1.689390E-01,7.066318E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,9.443916E+02,1.613159E-01,1.751846E+03,2.492816E+03,1.008802E-01,4.211095E+03,3.411443E-02,0.000000E+00,0.000000E+00
00:27:00,7.586148E-02,2.102204E+03,3.424886E-01,3.712315E+03,5.126610E+03,7.586148E-02,5.054053E+03,7.586148E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.593607E+03,2.232998E-01,2.408500E+03,3.597849E+03,1.688185E-01,7.062812E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,9.453480E+02,1.418307E-01,1.533330E+03,2.257912E+03,9.999455E-02,4.185383E+03,3.411443E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.593607E+03,2.182750E-01,2.352395E+03,3.542283E+03,1.689394E-01,7.066327E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,9.453480E+02,1.608431E-01,1.745612E+03,2.486197E+03,1.008804E-01,4.211100E+03,3.411443E-02,0.000000E+00,0.000000E+00
00:30:00,7.586148E-02,2.104331E+03,3.423318E-01,3.708437E+03,5.122606E+03,7.586148E-02,5.054053E+03,7.586148E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.595219E+03,2.228491E-01,2.401856E+03,3.590724E+03,1.688188E-01,7.062822E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,9.463044E+02,1.415138E-01,1.528836E+03,2.253097E+03,9.999473E-02,4.185388E+03,3.411443E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.595219E+03,2.178337E-01,2.345855E+03,3.535246E+03,1.689397E-01,7.066336E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,9.463044E+02,1.603735E-01,1.739412E+03,2.479612E+03,1.008806E-01,4.211105E+03,3.411443E-02,0.000000E+00,0.000000E+00
00:33:00,7.586148E-02,2.106458E+03,3.421754E-01,3.704565E+03,5.118608E+03,7.586148E-02,5.054053E+03,7.586148E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.596831E+03,2.224001E-01,2.395231E+03,3.583617E+03,1.688191E-01,7.062831E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,9.472608E+02,1.411982E-01,1.524355E+03,2.248295E+03,9.999491E-02,4.185393E+03,3.411443E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.596831E+03,2.173940E-01,2.339333E+03,3.528228E+03,1.689400E-01,7.066345E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,9.472608E+02,1.599069E-01,1.733246E+03,2.473062E+03,1.008807E-01,4.211110E+03,3.411443E-02,0.000000E+00,0.000000E+00
00:36:00,7.586148E-02,2.108584E+03,3.420196E-01,3.700698E+03,5.114616E+03,7.586148E-02,5.054053E+03,7.586148E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.598444E+03,2.219528E-01,2.388624E+03,3.576526E+03,1.688194E-01,7.062840E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,9.482173E+02,1.408837E-01,1.519888E+03,2.243506E+03,9.999509E-02,4.185398E+03,3.411443E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.598444E+03,2.169559E-01,2.332829E+03,3.521226E+03,1.689403E-01,7.066355E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,9.482173E+02,1.594433E-01,1.727113E+03,2.466546E+03,1.008809E-01,4.211116E+03,3.411443E-02,0.000000E+00,0.000000E+00
00:39:00,7.586148E-02,2.110711E+03,3.418643E-01,3.696837E+03,5.110630E+03,7.586148E-02,5.054053E+03,7.586148E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.600056E+03,2.215070E-01,2.382034E+03,3.569452E+03,1.688197E-01,7.062849E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,9.491737E+02,1.405704E-01,1.515434E+03,2.238730E+03,9.999527E-02,4.185403E+03,3.411443E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.600056E+03,2.165193E-01,2.326343E+03,3.514242E+03,1.689406E-01,7.066364E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,9.491737E+02,1.589827E-01,1.721014E+03,2.460063E+03,1.008811E-01,4.211121E+03,3.411443E-02,0.000000E+00,0.000000E+00
00:42:00,7.586148E-02,2.112838E+03,3.417095E-01,3.692981E+03,5.106648E+03,7.586148E-02,5.054053E+03,7.586148E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.601668E+03,2.210627E-01,2.375462E+03,3.562395E+03,1.688200E-01,7.062858E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,9.501301E+02,1.402583E-01,1.510992E+03,2.233966E+03,9.999545E-02,4.185409E+03,3.411443E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.601668E+03,2.160844E-01,2.319874E+03,3.507274E+03,1.689409E-01,7.066373E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,9.501301E+02,1.585251E-01,1.714948E+03,2.453613E+03,1.008813E-01,4.211126E+03,3.411443E-02,0.000000E+00,0.000000E+00
00:45:00,7.586148E-02,2.114965E+03,3.415551E-01,3.689131E+03,5.102673E+03,7.586148E-02,5.054053E+03,7.586148E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.603280E+03,2.206201E-01,2.368906E+03,3.555355E+03,1.688204E-01,7.062867E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,9.510865E+02,1.399473E-01,1.506563E+03,2.229215E+03,9.999563E-02,4.185414E+03,3.411443E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.603280E+03,2.156509E-01,2.313423E+03,3.500323E+03,1.689412E-01,7.066382E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,9.510865E+02,1.580703E-01,1.708914E+03,2.447196E+03,1.008815E-01,4.211131E+03,3.411443E-02,0.000000E+00,0.000000E+00
00:48:00,7.586148E-02,2.117092E+03,3.414013E-01,3.685286E+03,5.098702E+03,7.586148E-02,5.054053E+03,7.586148E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.604893E+03,2.201789E-01,2.362368E+03,3.548330E+03,1.688207E-01,7.062876E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,9.520429E+02,1.396375E-01,1.502147E+03,2.224475E+03,9.999581E-02,4.185419E+03,3.411443E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.604893E+03,2.152190E-01,2.306988E+03,3.493387E+03,1.689415E-01,7.066391E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,9.520429E+02,1.576184E-01,1.702912E+03,2.440811E+03,1.008816E-01,4.211136E+03,3.411443E-02,0.000000E+00,0.000000E+00
00:51:00,7.586148E-02,2.119218E+03,3.412478E-01,3.681446E+03,5.094738E+03,7.586148E-02,5.054053E+03,7.586148E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.606505E+03,2.197392E-01,2.355847E+03,3.541322E+03,1.688210E-01,7.062885E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,9.529993E+02,1.393287E-01,1.497744E+03,2.219748E+03,9.999598E-02,4.185424E+03,3.411443E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.606505E+03,2.147886E-01,2.300570E+03,3.486469E+03,1.689419E-01,7.066400E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,9.529993E+02,1.571694E-01,1.696941E+03,2.434459E+03,1.008818E-01,4.211141E+03,3.411443E-02,0.000000E+00,0.000000E+00
00:54:00,7.586148E-02,2.121345E+03,3.410949E-01,3.677612E+03,5.090778E+03,7.586148E-02,5.054053E+03,7.586148E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.608117E+03,2.193010E-01,2.349342E+03,3.534329E+03,1.688213E-01,7.062894E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,9.539558E+02,1.390211E-01,1.493352E+03,2.215033E+03,9.999616E-02,4.185429E+03,3.411443E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.608117E+03,2.143596E-01,2.294168E+03,3.479566E+03,1.689422E-01,7.066409E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,9.539558E+02,1.567231E-01,1.691002E+03,2.428138E+03,1.008820E-01,4.211146E+03,3.411443E-02,0.000000E+00,0.000000E+00
00:57:00,7.586148E-02,2.123472E+03,3.409423E-01,3.673782E+03,5.086823E+03,7.586148E-02,5.054053E+03,7.586148E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.609729E+03,2.188642E-01,2.342853E+03,3.527352E+03,1.688216E-01,7.062903E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,9.549122E+02,1.387145E-01,1.488973E+03,2.210330E+03,9.999633E-02,4.185434E+03,3.411443E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.609729E+03,2.139321E-01,2.287782E+03,3.472678E+03,1.689425E-01,7.066418E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,9.549122E+02,1.562796E-01,1.685094E+03,2.421849E+03,1.008822E-01,4.211151E+03,3.411443E-02,0.000000E+00,0.000000E+00
01:00:00,7.586148E-02,2.125599E+03,3.407902E-01,3.669957E+03,5.082873E+03,7.586148E-02,5.054053E+03,7.586148E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.611342E+03,2.184289E-01,2.336380E+03,3.520391E+03,1.688219E-01,7.062912E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,9.558686E+02,1.384090E-01,1.484606E+03,2.205638E+03,9.999651E-02,4.185439E+03,3.411443E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.611342E+03,2.135061E-01,2.281413E+03,3.465806E+03,1.689428E-01,7.066427E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,9.558686E+02,1.558389E-01,1.679217E+03,2.415590E+03,1.008823E-01,4.211156E+03,3.411443E-02,0.000000E+00,0.000000E+00
01:03:00,7.586148E-02,2.127017E+03,3.406386E-01,3.666845E+03,5.079653E+03,7.586148E-02,5.054053E+03,7.586148E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.612416E+03,2.179998E-01,2.330514E+03,3.514063E+03,1.688222E-01,7.062921E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,9.565062E+02,1.381075E-01,1.480601E+03,2.201325E+03,9.999668E-02,4.185444E+03,3.411443E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.612416E+03,2.130862E-01,2.275650E+03,3.459568E+03,1.689431E-01,7.066435E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,9.565062E+02,1.554036E-01,1.673719E+03,2.409726E+03,1.008825E-01,4.211161E+03,3.411443E-02,0.000000E+00,0.000000E+00
01:06:00,7.586148E-02,2.128435E+03,3.404873E-01,3.663739E+03,5.076438E+03,7.586148E-02,5.054053E+03,7.586148E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.613491E+03,2.175773E-01,2.324722E+03,3.507821E+03,1.688225E-01,7.062930E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,9.571438E+02,1.378100E-01,1.476642E+03,2.197063E+03,9.999686E-02,4.185449E+03,3.411443E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.613491E+03,2.126729E-01,2.269960E+03,3.453414E+03,1.689434E-01,7.066444E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,9.571438E+02,1.549739E-01,1.668284E+03,2.403932E+03,1.008827E-01,4.211166E+03,3.411443E-02,0.000000E+00,0.000000E+00
01:09:00,7.586148E-02,2.129853E+03,3.403365E-01,3.660636E+03,5.073227E+03,7.586148E-02,5.054053E+03,7.586148E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.614566E+03,2.171617E-01,2.319007E+03,3.501667E+03,1.688228E-01,7.062939E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,9.577814E+02,1.375165E-01,1.472727E+03,2.192853E+03,9.999703E-02,4.185454E+03,3.411443E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.614566E+03,2.122662E-01,2.264344E+03,3.447346E+03,1.689437E-01,7.066453E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,9.577814E+02,1.545499E-01,1.662912E+03,2.398205E+03,1.008829E-01,4.211171E+03,3.411443E-02,0.000000E+00,0.000000E+00
01:12:00,7.586148E-02,2.131270E+03,3.401861E-01,3.657539E+03,5.070021E+03,7.586148E-02,5.054053E+03,7.586148E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.615641E+03,2.167530E-01,2.313369E+03,3.495601E+03,1.688231E-01,7.062947E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,9.584190E+02,1.372272E-01,1.468860E+03,2.188694E+03,9.999720E-02,4.185459E+03,3.411443E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.615641E+03,2.118661E-01,2.258803E+03,3.441363E+03,1.689440E-01,7.066462E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,9.584190E+02,1.541315E-01,1.657603E+03,2.392549E+03,1.008830E-01,4.211176E+03,3.411443E-02,0.000000E+00,0.000000E+00
01:15:00,7.586148E-02,2.132688E+03,3.400361E-01,3.654446E+03,5.066820E+03,7.586148E-02,5.054053E+03,7.586148E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.616716E+03,2.163514E-01,2.307809E+03,3.489625E+03,1.688234E-01,7.062956E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,9.590567E+02,1.369421E-01,1.465038E+03,2.184588E+03,9.999737E-02,4.185464E+03,3.411443E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.616716E+03,2.114729E-01,2.253338E+03,3.435469E+03,1.689443E-01,7.066470E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,9.590567E+02,1.537190E-01,1.652359E+03,2.386962E+03,1.008832E-01,4.211181E+03,3.411443E-02,0.000000E+00,0.000000E+00
01:18:00,7.586148E-02,2.134106E+03,3.398865E-01,3.651359E+03,5.063624E+03,7.586148E-02,5.054053E+03,7.586148E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.617791E+03,2.159568E-01,2.302328E+03,3.483741E+03,1.688237E-01,7.062965E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,9.596943E+02,1.366611E-01,1.461264E+03,2.180536E+03,9.999754E-02,4.185469E+03,3.411443E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.617791E+03,2.110866E-01,2.247949E+03,3.429663E+03,1.689446E-01,7.066479E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,9.596943E+02,1.533121E-01,1.647179E+03,2.381446E+03,1.008834E-01,4.211186E+03,3.411443E-02,0.000000E+00,0.000000E+00
01:21:00,7.586148E-02,2.135524E+03,3.397374E-01,3.648276E+03,5.060433E+03,7.586148E-02,5.054053E+03,7.586148E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.618866E+03,2.155645E-01,2.296874E+03,3.477882E+03,1.688240E-01,7.062974E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,9.603319E+02,1.363816E-01,1.457505E+03,2.176498E+03,9.999771E-02,4.185474E+03,3.411443E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.618866E+03,2.107024E-01,2.242585E+03,3.423880E+03,1.689449E-01,7.066488E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,9.603319E+02,1.529084E-01,1.642033E+03,2.375964E+03,1.008835E-01,4.211191E+03,3.411443E-02,0.000000E+00,0.000000E+00
01:24:00,7.586148E-02,2.136942E+03,3.395887E-01,3.645198E+03,5.057247E+03,7.586148E-02,5.054053E+03,7.586148E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.619940E+03,2.151742E-01,2.291441E+03,3.472042E+03,1.688243E-01,7.062982E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,9.609695E+02,1.361034E-01,1.453761E+03,2.172474E+03,9.999788E-02,4.185479E+03,3.411443E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.619940E+03,2.103201E-01,2.237241E+03,3.418117E+03,1.689452E-01,7.066496E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,9.609695E+02,1.525074E-01,1.636919E+03,2.370513E+03,1.008837E-01,4.211196E+03,3.411443E-02,0.000000E+00,0.000000E+00
